33,0,0,0,0,0,0,0,0,0
9,10,13,26,0,0,0,0,0,0
10,13,26,0,0,0,0,0,0,0
13,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,18,26,0,0,0,0,0,0
10,18,26,0,0,0,0,0,0,0
18,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,18,26,27,0,0,0,0,0
10,18,26,27,0,0,0,0,0,0
18,26,27,0,0,0,0,0,0,0
26,27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0
9,10,11,26,0,0,0,0,0,0
10,11,26,0,0,0,0,0,0,0
11,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,18,26,0,0,0,0,0,0
10,18,26,0,0,0,0,0,0,0
18,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,18,26,0,0,0,0,0,0
10,18,26,0,0,0,0,0,0,0
18,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
10,18,26,0,0,0,0,0,0,0
18,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,18,22,26,0,0,0,0,0
10,18,22,26,0,0,0,0,0,0
18,22,26,0,0,0,0,0,0,0
22,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,18,26,0,0,0,0,0,0
10,18,26,0,0,0,0,0,0,0
18,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,18,26,0,0,0,0,0,0
10,18,26,0,0,0,0,0,0,0
18,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,30,0,0,0,0,0,0
10,26,30,0,0,0,0,0,0,0
26,30,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0
9,10,12,26,0,0,0,0,0,0
10,12,26,0,0,0,0,0,0,0
12,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0
10,11,12,15,21,22,26,30,0,0
11,12,15,21,22,26,30,0,0,0
12,15,21,22,26,30,0,0,0,0
15,21,22,26,30,0,0,0,0,0
21,22,26,30,0,0,0,0,0,0
22,26,30,0,0,0,0,0,0,0
26,30,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0
14,15,17,18,19,20,22,24,25,26
15,17,18,19,20,22,24,25,26,27
17,18,19,20,22,24,25,26,27,28
18,19,20,22,24,25,26,27,28,29
19,20,22,24,25,26,27,28,29,30
20,22,24,25,26,27,28,29,30,31
22,24,25,26,27,28,29,30,31,32
24,25,26,27,28,29,30,31,32,33
25,26,27,28,29,30,31,32,33,36
26,27,28,29,30,31,32,33,36,38
27,28,29,30,31,32,33,36,38,41
28,29,30,31,32,33,36,38,41,45
29,30,31,32,33,36,38,41,45,46
30,31,32,33,36,38,41,45,46,47
31,32,33,36,38,41,45,46,47,0
32,33,36,38,41,45,46,47,0,0
33,36,38,41,45,46,47,0,0,0
36,38,41,45,46,47,0,0,0,0
38,41,45,46,47,0,0,0,0,0
41,45,46,47,0,0,0,0,0,0
45,46,47,0,0,0,0,0,0,0
46,47,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0
29,33,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0
15,17,20,31,32,0,0,0,0,0
17,20,31,32,0,0,0,0,0,0
20,31,32,0,0,0,0,0,0,0
31,32,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0
9,10,12,27,0,0,0,0,0,0
10,12,27,0,0,0,0,0,0,0
12,27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,36,0,0,0,0,0,0
10,26,36,0,0,0,0,0,0,0
26,36,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
13,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,25,26,0,0,0,0,0,0
10,25,26,0,0,0,0,0,0,0
25,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,28,0,0,0,0,0,0
10,26,28,0,0,0,0,0,0,0
26,28,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0
9,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,13,18,26,0,0,0,0,0
10,13,18,26,0,0,0,0,0,0
13,18,26,0,0,0,0,0,0,0
18,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,13,26,36,0,0,0,0,0
10,13,26,36,0,0,0,0,0,0
13,26,36,0,0,0,0,0,0,0
26,36,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,13,26,0,0,0,0,0,0
10,13,26,0,0,0,0,0,0,0
13,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,37,0,0,0,0,0,0
10,26,37,0,0,0,0,0,0,0
26,37,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,20,26,33,0,0,0,0,0
10,20,26,33,0,0,0,0,0,0
20,26,33,0,0,0,0,0,0,0
26,33,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,13,26,0,0,0,0,0,0
10,13,26,0,0,0,0,0,0,0
13,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,11,12,19,26,33,0,0,0
10,11,12,19,26,33,0,0,0,0
11,12,19,26,33,0,0,0,0,0
12,19,26,33,0,0,0,0,0,0
19,26,33,0,0,0,0,0,0,0
26,33,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0
10,26,34,0,0,0,0,0,0,0
26,34,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,13,26,36,0,0,0,0,0
10,13,26,36,0,0,0,0,0,0
13,26,36,0,0,0,0,0,0,0
26,36,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0
9,10,13,26,0,0,0,0,0,0
10,13,26,0,0,0,0,0,0,0
13,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,18,26,35,36,0,0,0,0
10,18,26,35,36,0,0,0,0,0
18,26,35,36,0,0,0,0,0,0
26,35,36,0,0,0,0,0,0,0
35,36,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0
9,10,13,26,0,0,0,0,0,0
10,13,26,0,0,0,0,0,0,0
13,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,12,26,0,0,0,0,0,0
10,12,26,0,0,0,0,0,0,0
12,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
10,18,26,0,0,0,0,0,0,0
18,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
10,13,15,16,21,23,24,25,26,28
13,15,16,21,23,24,25,26,28,32
15,16,21,23,24,25,26,28,32,0
16,21,23,24,25,26,28,32,0,0
21,23,24,25,26,28,32,0,0,0
23,24,25,26,28,32,0,0,0,0
24,25,26,28,32,0,0,0,0,0
25,26,28,32,0,0,0,0,0,0
26,28,32,0,0,0,0,0,0,0
28,32,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,30,0,0,0,0,0,0
10,26,30,0,0,0,0,0,0,0
26,30,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0
9,10,18,26,0,0,0,0,0,0
10,18,26,0,0,0,0,0,0,0
18,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,13,26,0,0,0,0,0,0
10,13,26,0,0,0,0,0,0,0
13,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,19,26,0,0,0,0,0,0
10,19,26,0,0,0,0,0,0,0
19,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,18,26,0,0,0,0,0,0
10,18,26,0,0,0,0,0,0,0
18,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,11,26,0,0,0,0,0,0
10,11,26,0,0,0,0,0,0,0
11,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,13,26,0,0,0,0,0,0
10,13,26,0,0,0,0,0,0,0
13,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,14,26,0,0,0,0,0,0
10,14,26,0,0,0,0,0,0,0
14,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,18,26,0,0,0,0,0,0
10,18,26,0,0,0,0,0,0,0
18,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
10,12,18,26,0,0,0,0,0,0
12,18,26,0,0,0,0,0,0,0
18,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,15,26,0,0,0,0,0,0
10,15,26,0,0,0,0,0,0,0
15,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,13,26,0,0,0,0,0,0
10,13,26,0,0,0,0,0,0,0
13,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,17,26,36,0,0,0,0,0
10,17,26,36,0,0,0,0,0,0
17,26,36,0,0,0,0,0,0,0
26,36,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,11,12,14,15,18,25,26,29
10,11,12,14,15,18,25,26,29,0
11,12,14,15,18,25,26,29,0,0
12,14,15,18,25,26,29,0,0,0
14,15,18,25,26,29,0,0,0,0
15,18,25,26,29,0,0,0,0,0
18,25,26,29,0,0,0,0,0,0
25,26,29,0,0,0,0,0,0,0
26,29,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,18,26,0,0,0,0,0,0
10,18,26,0,0,0,0,0,0,0
18,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
10,18,26,0,0,0,0,0,0,0
18,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,11,12,14,15,16,17,18,19
10,11,12,14,15,16,17,18,19,20
11,12,14,15,16,17,18,19,20,25
12,14,15,16,17,18,19,20,25,26
14,15,16,17,18,19,20,25,26,0
15,16,17,18,19,20,25,26,0,0
16,17,18,19,20,25,26,0,0,0
17,18,19,20,25,26,0,0,0,0
18,19,20,25,26,0,0,0,0,0
19,20,25,26,0,0,0,0,0,0
20,25,26,0,0,0,0,0,0,0
25,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
18,26,27,0,0,0,0,0,0,0
26,27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0
9,10,13,26,0,0,0,0,0,0
10,13,26,0,0,0,0,0,0,0
13,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,18,26,0,0,0,0,0,0
10,18,26,0,0,0,0,0,0,0
18,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,12,18,26,0,0,0,0,0
10,12,18,26,0,0,0,0,0,0
12,18,26,0,0,0,0,0,0,0
18,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,17,26,36,0,0,0,0,0
10,17,26,36,0,0,0,0,0,0
17,26,36,0,0,0,0,0,0,0
26,36,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,12,26,36,0,0,0,0,0
10,12,26,36,0,0,0,0,0,0
12,26,36,0,0,0,0,0,0,0
26,36,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,20,26,0,0,0,0,0,0
10,20,26,0,0,0,0,0,0,0
20,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,14,26,0,0,0,0,0,0
10,14,26,0,0,0,0,0,0,0
14,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,18,23,26,0,0,0,0,0
10,18,23,26,0,0,0,0,0,0
18,23,26,0,0,0,0,0,0,0
23,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,18,26,0,0,0,0,0,0
10,18,26,0,0,0,0,0,0,0
18,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,18,26,0,0,0,0,0,0
10,18,26,0,0,0,0,0,0,0
18,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,18,26,0,0,0,0,0,0
10,18,26,0,0,0,0,0,0,0
18,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,11,12,14,15,18,22,25,26
10,11,12,14,15,18,22,25,26,30
11,12,14,15,18,22,25,26,30,0
12,14,15,18,22,25,26,30,0,0
14,15,18,22,25,26,30,0,0,0
15,18,22,25,26,30,0,0,0,0
18,22,25,26,30,0,0,0,0,0
22,25,26,30,0,0,0,0,0,0
25,26,30,0,0,0,0,0,0,0
26,30,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0
9,10,13,26,33,0,0,0,0,0
10,13,26,33,0,0,0,0,0,0
13,26,33,0,0,0,0,0,0,0
26,33,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,15,18,26,29,31,32,0,0
10,15,18,26,29,31,32,0,0,0
15,18,26,29,31,32,0,0,0,0
18,26,29,31,32,0,0,0,0,0
26,29,31,32,0,0,0,0,0,0
29,31,32,0,0,0,0,0,0,0
31,32,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0
9,10,18,26,0,0,0,0,0,0
10,18,26,0,0,0,0,0,0,0
18,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,36,0,0,0,0,0,0
10,26,36,0,0,0,0,0,0,0
26,36,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,18,26,36,0,0,0,0,0
10,18,26,36,0,0,0,0,0,0
18,26,36,0,0,0,0,0,0,0
26,36,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0
9,10,11,12,14,20,21,26,27,32
10,11,12,14,20,21,26,27,32,36
11,12,14,20,21,26,27,32,36,0
12,14,20,21,26,27,32,36,0,0
14,20,21,26,27,32,36,0,0,0
20,21,26,27,32,36,0,0,0,0
21,26,27,32,36,0,0,0,0,0
26,27,32,36,0,0,0,0,0,0
27,32,36,0,0,0,0,0,0,0
32,36,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,36,0,0,0,0,0,0
10,26,36,0,0,0,0,0,0,0
26,36,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,18,26,0,0,0,0,0,0
10,18,26,0,0,0,0,0,0,0
18,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,36,0,0,0,0,0,0
10,26,36,0,0,0,0,0,0,0
26,36,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,18,26,0,0,0,0,0,0
10,18,26,0,0,0,0,0,0,0
18,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,18,26,0,0,0,0,0,0
10,18,26,0,0,0,0,0,0,0
18,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,11,12,14,15,16,17,18,0
10,11,12,14,15,16,17,18,0,0
11,12,14,15,16,17,18,0,0,0
12,14,15,16,17,18,0,0,0,0
14,15,16,17,18,0,0,0,0,0
15,16,17,18,0,0,0,0,0,0
16,17,18,0,0,0,0,0,0,0
17,18,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,26,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
9,10,11,12,14,17,19,22,26,29
10,11,12,14,17,19,22,26,29,0
11,12,14,17,19,22,26,29,0,0
12,14,17,19,22,26,29,0,0,0
14,17,19,22,26,29,0,0,0,0
17,19,22,26,29,0,0,0,0,0
19,22,26,29,0,0,0,0,0,0
22,26,29,0,0,0,0,0,0,0
26,29,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0
9,10,11,12,14,15,16,17,18,19
10,11,12,14,15,16,17,18,19,20
11,12,14,15,16,17,18,19,20,21
12,14,15,16,17,18,19,20,21,22
14,15,16,17,18,19,20,21,22,23
15,16,17,18,19,20,21,22,23,24
16,17,18,19,20,21,22,23,24,25
17,18,19,20,21,22,23,24,25,26
18,19,20,21,22,23,24,25,26,27
19,20,21,22,23,24,25,26,27,28
20,21,22,23,24,25,26,27,28,29
21,22,23,24,25,26,27,28,29,30
22,23,24,25,26,27,28,29,30,31
23,24,25,26,27,28,29,30,31,32
24,25,26,27,28,29,30,31,32,33
25,26,27,28,29,30,31,32,33,34
26,27,28,29,30,31,32,33,34,0
