16,17,18,19,20
17,18,19,20,21
18,19,20,21,22
19,20,21,22,23
20,21,22,23,24
21,22,23,24,25
22,23,24,25,26
23,24,25,26,27
24,25,26,27,28
25,26,27,28,29
26,27,28,29,30
27,28,29,30,31
28,29,30,31,32
29,30,31,32,33
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,6,7,9,11
6,7,9,11,12
7,9,11,12,14
9,11,12,14,15
11,12,14,15,16
12,14,15,16,18
14,15,16,18,19
15,16,18,19,21
16,18,19,21,22
18,19,21,22,24
19,21,22,24,25
21,22,24,25,26
22,24,25,26,27
24,25,26,27,29
25,26,27,29,30
26,27,29,30,31
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,14
8,9,10,14,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,26
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,9
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,11
8,9,10,11,12
9,10,11,12,14
10,11,12,14,15
11,12,14,15,16
12,14,15,16,17
14,15,16,17,18
15,16,17,18,19
16,17,18,19,26
17,18,19,26,33
4,5,6,9,10
5,6,9,10,18
6,9,10,18,21
9,10,18,21,26
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,26
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,13
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
8,9,10,18,26
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,13
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,26
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,16
4,5,6,7,9
4,5,6,8,9
5,6,8,9,10
6,8,9,10,17
8,9,10,17,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,13
8,9,10,13,18
9,10,13,18,26
4,5,6,7,9
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,9
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,9
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,13
4,5,6,7,9
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,12
8,9,10,12,14
9,10,12,14,16
10,12,14,16,18
12,14,16,18,22
14,16,18,22,29
16,18,22,29,32
4,5,6,7,9
5,6,7,9,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,11
8,9,10,11,12
9,10,11,12,14
10,11,12,14,16
11,12,14,16,23
12,14,16,23,25
14,16,23,25,26
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,7,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,26
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,26
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,9
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,11
8,9,10,11,25
9,10,11,25,26
10,11,25,26,27
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,11
8,9,10,11,12
9,10,11,12,25
10,11,12,25,26
11,12,25,26,30
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,11
8,9,10,11,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,14
8,9,10,14,18
9,10,14,18,26
10,14,18,26,27
14,18,26,27,29
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,14
8,9,10,14,26
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,21
8,9,10,21,22
9,10,21,22,25
10,21,22,25,26
21,22,25,26,28
22,25,26,28,29
25,26,28,29,30
26,28,29,30,32
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,9,11
5,6,9,11,12
6,9,11,12,13
9,11,12,13,14
11,12,13,14,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,11
8,9,10,11,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
8,9,10,18,26
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,14
8,9,10,14,18
4,5,6,7,9
5,6,7,9,12
6,7,9,12,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,14
8,9,10,14,18
9,10,14,18,26
4,5,6,9,10
5,6,9,10,26
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,12
8,9,10,12,26
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,11
8,9,10,11,14
9,10,11,14,17
10,11,14,17,18
4,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,14
8,9,10,14,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,11
8,9,10,11,14
9,10,11,14,18
4,6,7,10,15
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,7,8,10
4,5,6,7,9
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
8,9,10,18,26
9,10,18,26,28
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,11
8,9,10,11,14
9,10,11,14,18
10,11,14,18,26
4,5,6,7,8
5,6,7,8,10
6,7,8,10,14
7,8,10,14,18
8,10,14,18,26
4,6,7,8,10
6,7,8,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,13
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,13
8,9,10,13,19
9,10,13,19,26
10,13,19,26,36
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
8,9,10,18,26
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,26
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,14
4,5,6,7,8
5,6,7,8,9
6,7,8,9,11
7,8,9,11,13
8,9,11,13,17
4,5,6,8,9
5,6,8,9,10
6,8,9,10,13
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
8,9,10,18,20
9,10,18,20,25
10,18,20,25,26
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,26
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
8,9,10,18,26
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,11
8,9,10,11,12
9,10,11,12,14
10,11,12,14,15
11,12,14,15,16
12,14,15,16,17
14,15,16,17,18
15,16,17,18,19
16,17,18,19,20
17,18,19,20,21
18,19,20,21,22
19,20,21,22,23
20,21,22,23,24
21,22,23,24,25
22,23,24,25,26
23,24,25,26,27
24,25,26,27,28
25,26,27,28,29
26,27,28,29,30
27,28,29,30,31
28,29,30,31,32
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,26
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,25
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,14
8,9,10,14,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,26
4,5,7,8,9
5,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,11
8,9,10,11,12
9,10,11,12,14
10,11,12,14,16
11,12,14,16,18
12,14,16,18,23
14,16,18,23,24
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,25
8,9,10,25,26
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,14
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,26
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,13
4,5,7,8,10
5,7,8,10,18
7,8,10,18,26
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,11
8,9,10,11,12
9,10,11,12,13
10,11,12,13,14
11,12,13,14,17
12,13,14,17,18
13,14,17,18,22
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,13
8,9,10,13,18
9,10,13,18,19
10,13,18,19,20
4,5,6,7,9
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,20
7,8,9,20,26
8,9,20,26,34
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,12
8,9,10,12,14
9,10,12,14,18
10,12,14,18,19
12,14,18,19,26
14,18,19,26,30
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
8,9,10,18,26
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,14
8,9,10,14,18
9,10,14,18,19
10,14,18,19,22
14,18,19,22,26
18,19,22,26,27
19,22,26,27,28
22,26,27,28,29
26,27,28,29,32
27,28,29,32,33
28,29,32,33,37
29,32,33,37,40
32,33,37,40,41
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,14
8,9,10,14,18
9,10,14,18,26
10,14,18,26,30
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
8,9,10,18,26
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,26
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,11
8,9,10,11,14
9,10,11,14,15
10,11,14,15,21
11,14,15,21,24
14,15,21,24,25
15,21,24,25,26
21,24,25,26,34
24,25,26,34,35
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,15
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,13
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,11
8,9,10,11,12
9,10,11,12,14
10,11,12,14,15
11,12,14,15,16
12,14,15,16,17
14,15,16,17,21
15,16,17,21,23
16,17,21,23,24
17,21,23,24,25
21,23,24,25,26
23,24,25,26,27
24,25,26,27,28
25,26,27,28,29
26,27,28,29,30
27,28,29,30,31
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
8,9,10,18,20
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,11
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,10
6,7,8,10,18
7,8,10,18,23
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,11
8,9,10,11,12
9,10,11,12,14
10,11,12,14,15
11,12,14,15,16
12,14,15,16,17
14,15,16,17,18
15,16,17,18,19
16,17,18,19,20
17,18,19,20,21
18,19,20,21,22
19,20,21,22,23
20,21,22,23,24
21,22,23,24,25
22,23,24,25,27
23,24,25,27,28
24,25,27,28,29
25,27,28,29,30
27,28,29,30,31
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,8,10,30
5,8,10,30,31
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,14
8,9,10,14,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,15
8,9,10,15,17
9,10,15,17,18
10,15,17,18,19
15,17,18,19,20
17,18,19,20,21
18,19,20,21,22
19,20,21,22,25
20,21,22,25,26
21,22,25,26,27
22,25,26,27,30
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,12
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,26
4,6,7,8,10
6,7,8,10,14
7,8,10,14,18
8,10,14,18,19
10,14,18,19,22
14,18,19,22,26
18,19,22,26,27
19,22,26,27,28
22,26,27,28,38
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,9
5,6,7,9,10
4,5,6,7,9
5,6,7,9,14
6,7,9,14,18
7,9,14,18,26
9,14,18,26,27
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,14
8,9,10,14,15
9,10,14,15,18
10,14,15,18,19
14,15,18,19,22
15,18,19,22,26
18,19,22,26,27
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
8,9,10,18,20
9,10,18,20,25
10,18,20,25,26
18,20,25,26,29
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,11
8,9,10,11,14
9,10,11,14,15
10,11,14,15,18
11,14,15,18,19
14,15,18,19,20
15,18,19,20,24
18,19,20,24,25
19,20,24,25,26
20,24,25,26,28
24,25,26,28,31
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,14
8,9,10,14,21
4,5,6,7,8
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
8,9,10,18,26
5,9,15,17,28
9,15,17,28,30
15,17,28,30,33
5,6,7,8,9
6,7,8,9,18
5,6,7,9,18
5,6,8,9,10
5,6,7,8,9
6,7,8,9,10
7,8,9,10,26
5,6,7,8,9
6,7,8,9,10
5,6,7,8,9
6,7,8,9,10
5,6,7,8,9
6,7,8,9,10
5,6,7,9,10
5,6,7,8,9
6,7,8,9,10
5,6,7,9,10
5,6,7,8,9
6,7,8,9,10
5,6,7,9,10
6,7,9,10,14
7,9,10,14,15
9,10,14,15,16
10,14,15,16,17
14,15,16,17,18
15,16,17,18,20
16,17,18,20,21
17,18,20,21,23
18,20,21,23,24
20,21,23,24,25
21,23,24,25,26
23,24,25,26,27
24,25,26,27,28
25,26,27,28,29
26,27,28,29,30
27,28,29,30,31
28,29,30,31,32
29,30,31,32,33
30,31,32,33,34
31,32,33,34,35
5,11,12,15,16
11,12,15,16,17
12,15,16,17,19
15,16,17,19,21
16,17,19,21,23
17,19,21,23,24
19,21,23,24,25
21,23,24,25,30
5,6,7,8,9
6,7,8,9,10
5,6,7,8,9
6,7,8,9,10
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
5,6,7,8,9
6,7,8,9,10
5,6,7,8,9
6,7,8,9,10
5,6,8,10,12
6,8,10,12,19
8,10,12,19,20
10,12,19,20,26
12,19,20,26,27
19,20,26,27,28
20,26,27,28,34
26,27,28,34,35
5,6,7,8,9
6,7,8,9,10
5,6,7,8,9
5,6,7,9,12
6,7,9,12,14
7,9,12,14,22
9,12,14,22,26
12,14,22,26,27
5,7,8,9,10
5,6,7,8,9
5,6,7,9,18
5,6,7,9,13
5,6,7,8,9
6,7,8,9,10
5,6,7,9,13
6,7,9,13,18
5,6,7,9,13
5,6,7,8,9
6,7,8,9,10
5,6,7,8,9
6,7,8,9,10
7,8,9,10,14
5,6,7,9,13
6,7,9,13,18
5,6,7,9,10
5,6,7,8,9
6,7,8,9,10
7,8,9,10,12
8,9,10,12,14
9,10,12,14,18
5,6,7,9,11
5,6,7,8,9
6,7,8,9,10
5,6,7,8,9
6,7,8,9,10
7,8,9,10,13
5,6,8,9,10
5,6,7,9,18
5,7,13,18,26
7,13,18,26,27
13,18,26,27,28
5,8,9,10,17
8,9,10,17,18
9,10,17,18,26
10,17,18,26,33
5,14,15,18,25
14,15,18,25,26
5,8,10,12,14
8,10,12,14,19
5,6,7,8,9
6,7,8,9,10
7,8,9,10,11
8,9,10,11,12
9,10,11,12,15
5,6,8,10,16
5,6,7,8,9
6,7,8,9,10
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
5,9,17,19,20
9,17,19,20,26
17,19,20,26,27
19,20,26,27,29
5,6,7,8,10
6,7,8,10,11
7,8,10,11,13
8,10,11,13,18
10,11,13,18,26
11,13,18,26,36
5,9,10,14,26
9,10,14,26,27
5,6,7,9,10
5,6,7,8,10
5,6,7,8,9
6,7,8,9,10
7,8,9,10,14
5,6,7,8,9
6,7,8,9,10
5,6,7,8,9
6,7,8,9,10
7,8,9,10,17
8,9,10,17,18
9,10,17,18,25
10,17,18,25,26
17,18,25,26,27
18,25,26,27,30
5,6,7,8,9
6,7,8,9,11
7,8,9,11,12
8,9,11,12,14
9,11,12,14,19
11,12,14,19,26
12,14,19,26,27
14,19,26,27,28
5,6,7,9,10
5,6,14,18,21
5,6,7,9,18
5,6,7,9,18
6,7,9,18,26
7,9,18,26,30
5,6,7,8,9
6,7,8,9,10
7,8,9,10,18
5,6,11,12,18
6,11,12,18,22
5,6,8,9,10
5,7,10,12,18
7,10,12,18,19
10,12,18,19,26
5,6,7,9,10
5,6,7,9,26
5,6,7,8,9
6,7,8,9,10
7,8,9,10,13
5,6,8,9,10
6,8,9,10,15
5,6,7,9,14
6,7,9,14,18
5,9,12,14,18
6,7,9,12,14
7,9,12,14,18
6,7,9,10,12
7,9,10,12,19
9,10,12,19,22
10,12,19,22,23
12,19,22,23,26
19,22,23,26,27
6,8,10,11,15
8,10,11,15,16
10,11,15,16,17
11,15,16,17,19
15,16,17,19,25
16,17,19,25,26
17,19,25,26,30
6,11,13,14,17
11,13,14,17,18
13,14,17,18,19
14,17,18,19,20
17,18,19,20,23
18,19,20,23,24
19,20,23,24,25
20,23,24,25,26
23,24,25,26,27
24,25,26,27,28
25,26,27,28,29
26,27,28,29,30
27,28,29,30,31
28,29,30,31,32
29,30,31,32,33
30,31,32,33,34
31,32,33,34,36
32,33,34,36,37
33,34,36,37,38
34,36,37,38,41
36,37,38,41,42
37,38,41,42,44
38,41,42,44,45
41,42,44,45,46
6,7,8,10,15
7,8,10,15,25
8,10,15,25,26
6,7,9,17,19
7,9,17,19,20
9,17,19,20,21
17,19,20,21,26
6,7,9,10,18
6,8,9,10,18
6,8,10,18,26
8,10,18,26,27
10,18,26,27,29
6,7,9,12,18
7,9,12,18,26
6,7,8,10,11
7,8,10,11,15
7,14,17,26,27
14,17,26,27,28
17,26,27,28,29
26,27,28,29,42
7,10,18,26,28
7,8,10,14,18
8,10,14,18,26
7,8,10,11,12
8,10,11,12,14
10,11,12,14,15
11,12,14,15,16
12,14,15,16,17
14,15,16,17,18
15,16,17,18,21
16,17,18,21,22
17,18,21,22,23
18,21,22,23,24
21,22,23,24,25
22,23,24,25,26
23,24,25,26,28
24,25,26,28,29
25,26,28,29,30
26,28,29,30,31
7,10,11,12,17
10,11,12,17,19
11,12,17,19,20
12,17,19,20,21
17,19,20,21,26
8,9,10,24,27
8,10,26,27,29
8,10,15,16,24
10,15,16,24,25
15,16,24,25,30
9,16,20,21,24
16,20,21,24,25
20,21,24,25,26
21,24,25,26,27
24,25,26,27,30
9,18,21,28,29
18,21,28,29,32
21,28,29,32,34
10,11,15,16,18
11,15,16,18,19
15,16,18,19,24
16,18,19,24,25
18,19,24,25,30
11,14,16,17,18
14,16,17,18,19
16,17,18,19,26
17,18,19,26,29
11,14,15,17,23
14,15,17,23,24
15,17,23,24,25
17,23,24,25,26
23,24,25,26,27
24,25,26,27,30
25,26,27,30,31
26,27,30,31,41
27,30,31,41,42
30,31,41,42,45
11,12,17,24,25
12,17,24,25,27
17,24,25,27,30
24,25,27,30,31
11,12,14,25,26
11,12,14,18,22
12,14,18,22,23
14,18,22,23,25
11,14,17,18,26
14,17,18,26,29
11,14,20,22,23
14,20,22,23,24
20,22,23,24,27
22,23,24,27,33
11,15,16,17,18
15,16,17,18,19
16,17,18,19,21
17,18,19,21,23
18,19,21,23,24
19,21,23,24,25
21,23,24,25,26
23,24,25,26,27
